"year","month","day","airline","origin_airport","destination_airport","scheduled_departure","departure_time","departure_delay","scheduled_time","elapsed_time","scheduled_arrival","arrival_time","arrival_delay","diverted","cancelled","year","month","day","airline","origin_airport","destination_airport","scheduled_departure","departure_time","departure_delay","scheduled_time","elapsed_time","scheduled_arrival","arrival_time","arrival_delay","diverted","cancelled"
"2015","12","31","B6","SFO","FLL","1035","1031","-4","311","298","1846","1829","-17","0","0","2015","12","31","B6","FLL","JFK","2115","2121","6","161","155","2356","2356","0","0","0"
"2015","12","31","B6","SFO","FLL","1035","1031","-4","311","298","1846","1829","-17","0","0","2015","12","31","B6","FLL","JFK","1937","2034","57","161","153","2218","2307","49","0","0"
"2015","12","31","DL","SFO","ATL","1210","1206","-4","275","249","1945","1915","-30","0","0","2015","12","31","DL","ATL","JFK","2045","2048","3","141","122","2306","2250","-16","0","0"
"2015","12","20","AA","SFO","LAX","1845","1913","28","89","79","2014","2032","18","0","0","2015","12","20","AA","LAX","JFK","2330","2329","-1","314","332","744","801","17","0","0"
"2015","12","20","AA","SFO","LAX","1845","1913","28","89","79","2014","2032","18","0","0","2015","12","20","AA","LAX","JFK","2230","2235","5","326","326","656","701","5","0","0"
"2015","12","20","AA","SFO","MIA","2130","2134","4","318","306","548","540","-8","0","0","2015","12","21","AA","MIA","JFK","710","703","-7","173","175","1003","958","-5","0","0"
"2015","12","20","DL","SFO","ATL","2140","2248","68","266","255","506","603","57","0","0","2015","12","21","DL","ATL","JFK","825","825","0","133","115","1038","1020","-18","0","0"
"2015","12","20","B6","SFO","FLL","2212","110","178","311","320","623","930","187","0","0","2015","12","21","B6","FLL","JFK","1153","1159","6","174","190","1447","1509","22","0","0"
"2015","12","20","DL","SFO","ATL","2255","2309","14","267","251","622","620","-2","0","0","2015","12","21","DL","ATL","JFK","825","825","0","133","115","1038","1020","-18","0","0"
"2015","12","21","DL","SFO","ATL","615","621","6","273","260","1348","1341","-7","0","0","2015","12","21","DL","ATL","JFK","1445","1445","0","143","115","1708","1640","-28","0","0"
"2015","12","21","AA","SFO","MIA","630","649","19","328","315","1458","1504","6","0","0","2015","12","21","AA","MIA","JFK","1654","1651","-3","176","182","1950","1953","3","0","0"
"2015","12","21","DL","SFO","ATL","730","728","-2","271","254","1501","1442","-19","0","0","2015","12","21","DL","ATL","JFK","1740","1740","0","148","134","2008","1954","-14","0","0"
"2015","12","21","DL","SFO","ATL","900","908","8","280","260","1640","1628","-12","0","0","2015","12","21","DL","ATL","JFK","1740","1740","0","148","134","2008","1954","-14","0","0"
"2015","12","21","AA","SFO","MIA","1220","1218","-2","322","318","2042","2036","-6","0","0","2015","12","21","AA","MIA","JFK","2129","2141","12","180","157","29","18","-11","0","0"
"2015","12","21","AA","SFO","LAX","1845","2025","100","89","86","2014","2151","97","0","0","2015","12","21","AA","LAX","JFK","2330","2328","-2","314","334","744","802","18","0","0"
"2015","12","21","AA","SFO","LAX","1845","2025","100","89","86","2014","2151","97","0","0","2015","12","21","AA","LAX","JFK","2130","7","157","309","337","539","844","185","0","0"
"2015","12","21","AA","SFO","MIA","2130","2209","39","318","333","548","642","54","0","0","2015","12","22","AA","MIA","JFK","855","845","-10","177","182","1152","1147","-5","0","0"
"2015","12","21","DL","SFO","ATL","2140","16","156","266","276","506","752","166","0","0","2015","12","22","DL","ATL","JFK","1025","1024","-1","135","118","1240","1222","-18","0","0"
"2015","12","21","B6","SFO","FLL","2212","318","306","311","305","623","1123","300","0","0","2015","12","22","B6","FLL","JFK","1327","1415","48","170","177","1617","1712","55","0","0"
"2015","12","21","DL","SFO","ATL","2255","2352","57","267","259","622","711","49","0","0","2015","12","22","DL","ATL","JFK","825","828","3","133","121","1038","1029","-9","0","0"
"2015","12","22","DL","SFO","ATL","615","621","6","273","279","1348","1400","12","0","0","2015","12","22","DL","ATL","JFK","1445","1508","23","143","144","1708","1732","24","0","0"
"2015","12","22","AA","SFO","MIA","630","625","-5","328","320","1458","1445","-13","0","0","2015","12","22","AA","MIA","JFK","1654","1725","31","176","213","1950","2058","68","0","0"
"2015","12","22","AA","SFO","LAX","700","702","2","92","107","832","849","17","0","0","2015","12","22","AA","LAX","JFK","1040","1042","2","328","310","1908","1852","-16","0","0"
"2015","12","22","DL","SFO","ATL","900","903","3","280","277","1640","1640","0","0","0","2015","12","22","DL","ATL","JFK","1740","1802","22","148","132","2008","2014","6","0","0"
"2015","12","22","B6","SFO","FLL","1035","1202","87","311","340","1846","2042","116","0","0","2015","12","22","B6","FLL","JFK","2210","2243","33","158","152","48","115","27","0","0"
"2015","12","22","DL","SFO","ATL","1210","1222","12","278","275","1948","1957","9","0","0","2015","12","22","DL","ATL","JFK","2045","2059","14","144","146","2309","2325","16","0","0"
"2015","12","22","AA","SFO","LAX","1845","1851","6","89","83","2014","2014","0","0","0","2015","12","22","AA","LAX","JFK","2130","2143","13","309","312","539","555","16","0","0"
"2015","12","22","AA","SFO","LAX","2000","2101","61","91","82","2131","2223","52","0","0","2015","12","22","AA","LAX","JFK","2330","2323","-7","314","321","744","744","0","0","0"
"2015","12","22","AA","SFO","LAX","2000","2101","61","91","82","2131","2223","52","0","0","2015","12","22","AA","LAX","JFK","2230","2337","67","326","334","656","811","75","0","0"
"2015","12","22","AA","SFO","MIA","2130","2132","2","318","302","548","534","-14","0","0","2015","12","23","AA","MIA","JFK","710","712","2","173","162","1003","954","-9","0","0"
"2015","12","22","B6","SFO","FLL","2212","125","193","311","303","623","928","185","0","0","2015","12","23","B6","FLL","JFK","1153","1226","33","174","165","1447","1511","24","0","0"
"2015","12","22","DL","SFO","ATL","2255","2250","-5","267","272","622","622","0","0","0","2015","12","23","DL","ATL","JFK","825","823","-2","133","122","1038","1025","-13","0","0"
"2015","12","23","DL","SFO","ATL","15","16","1","280","264","755","740","-15","0","0","2015","12","23","DL","ATL","JFK","1025","1024","-1","135","120","1240","1224","-16","0","0"
"2015","12","23","AA","SFO","MIA","630","637","7","328","340","1458","1517","19","0","0","2015","12","23","AA","MIA","JFK","1654","1751","57","176","192","1950","2103","73","0","0"
"2015","12","23","DL","SFO","ATL","730","801","31","271","248","1501","1509","8","0","0","2015","12","23","DL","ATL","JFK","1740","1743","3","148","130","2008","1953","-15","0","0"
"2015","12","23","B6","SFO","FLL","1035","1324","169","311","290","1846","2114","148","0","0","2015","12","23","B6","FLL","JFK","2115","2230","75","161","191","2356","141","105","0","0"
"2015","12","23","DL","SFO","ATL","1210","1208","-2","278","244","1948","1912","-36","0","0","2015","12","23","DL","ATL","JFK","2045","2144","59","144","214","2309","118","129","0","0"
"2015","12","23","AA","SFO","MIA","1220","1216","-4","322","299","2042","2015","-27","0","0","2015","12","23","AA","MIA","JFK","2129","2219","50","180","191","29","130","61","0","0"
"2015","12","23","AA","SFO","LAX","1650","1649","-1","88","102","1818","1831","13","0","0","2015","12","23","AA","LAX","JFK","2130","2124","-6","309","304","539","528","-11","0","0"
"2015","12","23","AA","SFO","LAX","1845","1917","32","89","72","2014","2029","15","0","0","2015","12","23","AA","LAX","JFK","2330","2325","-5","314","315","744","740","-4","0","0"
"2015","12","23","AA","SFO","LAX","1845","1917","32","89","72","2014","2029","15","0","0","2015","12","23","AA","LAX","JFK","2230","2241","11","326","307","656","648","-8","0","0"
"2015","12","23","AA","SFO","LAX","2000","2006","6","91","97","2131","2143","12","0","0","2015","12","23","AA","LAX","JFK","2330","2325","-5","314","315","744","740","-4","0","0"
"2015","12","23","AA","SFO","MIA","2130","2142","12","318","292","548","534","-14","0","0","2015","12","24","AA","MIA","JFK","710","705","-5","173","177","1003","1002","-1","0","0"
"2015","12","23","B6","SFO","FLL","2212","2226","14","311","299","623","625","2","0","0","2015","12","24","B6","FLL","JFK","900","859","-1","161","165","1141","1144","3","0","0"
"2015","12","23","B6","SFO","FLL","2212","2226","14","311","299","623","625","2","0","0","2015","12","24","B6","FLL","JFK","805","800","-5","160","164","1045","1044","-1","0","0"
"2015","12","23","DL","SFO","ATL","2255","2252","-3","267","256","622","608","-14","0","0","2015","12","24","DL","ATL","JFK","825","851","26","131","200","1036","1211","95","0","0"
"2015","12","24","DL","SFO","ATL","615","618","3","272","267","1347","1345","-2","0","0","2015","12","24","DL","ATL","JFK","1445","1639","114","141","128","1706","1847","101","0","0"
"2015","12","24","AA","SFO","LAX","630","626","-4","91","79","801","745","-16","0","0","2015","12","24","AA","LAX","JFK","900","853","-7","330","298","1730","1651","-39","0","0"
"2015","12","24","AA","SFO","MIA","630","741","71","328","299","1458","1540","42","0","0","2015","12","24","AA","MIA","JFK","1654","1716","22","176","175","1950","2011","21","0","0"
"2015","12","24","DL","SFO","ATL","730","728","-2","268","251","1458","1439","-19","0","0","2015","12","24","DL","ATL","JFK","1445","1639","114","141","128","1706","1847","101","0","0"
"2015","12","24","B6","SFO","FLL","1035","1125","50","311","311","1846","1936","50","0","0","2015","12","24","B6","FLL","JFK","2210","2209","-1","158","153","48","42","-6","0","0"
"2015","12","24","B6","SFO","FLL","1035","1125","50","311","311","1846","1936","50","0","0","2015","12","24","B6","FLL","JFK","2115","2122","7","161","149","2356","2351","-5","0","0"
"2015","12","24","B6","SFO","FLL","1035","1125","50","311","311","1846","1936","50","0","0","2015","12","24","B6","FLL","JFK","1818","2039","141","168","177","2106","2336","150","0","0"
"2015","12","24","DL","SFO","ATL","1210","1316","66","275","254","1945","2030","45","0","0","2015","12","24","DL","ATL","JFK","2045","2203","78","141","123","2306","6","60","0","0"
"2015","12","24","AA","SFO","LAX","1430","1426","-4","89","103","1559","1609","10","0","0","2015","12","24","AA","LAX","JFK","1645","1733","48","319","278","104","111","7","0","0"
"2015","12","24","AA","SFO","MIA","2130","2231","61","318","295","548","626","38","0","0","2015","12","25","AA","MIA","JFK","855","851","-4","177","166","1152","1137","-15","0","0"
"2015","12","24","B6","SFO","FLL","2212","2210","-2","311","313","623","623","0","0","0","2015","12","25","B6","FLL","JFK","814","812","-2","160","147","1054","1039","-15","0","0"
"2015","12","24","DL","SFO","ATL","2255","17","82","265","260","620","737","77","0","0","2015","12","25","DL","ATL","JFK","1025","1025","0","133","116","1238","1221","-17","0","0"
"2015","12","25","DL","SFO","ATL","615","624","9","272","248","1347","1332","-15","0","0","2015","12","25","DL","ATL","JFK","1445","1446","1","141","126","1706","1652","-14","0","0"
"2015","12","25","DL","SFO","ATL","615","624","9","272","248","1347","1332","-15","0","0","2015","12","25","DL","ATL","JFK","825","1534","429","131","127","1036","1741","425","0","0"
"2015","12","25","AA","SFO","MIA","630","635","5","328","308","1458","1443","-15","0","0","2015","12","25","AA","MIA","JFK","1654","1647","-7","176","169","1950","1936","-14","0","0"
"2015","12","25","DL","SFO","ATL","730","740","10","268","263","1458","1503","5","0","0","2015","12","25","DL","ATL","JFK","1740","1743","3","146","129","2006","1952","-14","0","0"
"2015","12","25","DL","SFO","ATL","900","915","15","279","259","1639","1634","-5","0","0","2015","12","25","DL","ATL","JFK","1740","1743","3","146","129","2006","1952","-14","0","0"
"2015","12","25","B6","SFO","FLL","1035","1033","-2","311","309","1846","1842","-4","0","0","2015","12","25","B6","FLL","JFK","2115","2106","-9","161","153","2356","2339","-17","0","0"
"2015","12","25","AA","SFO","MIA","1220","1218","-2","322","305","2042","2023","-19","0","0","2015","12","25","AA","MIA","JFK","2129","2125","-4","180","156","29","1","-28","0","0"
"2015","12","25","AA","SFO","MIA","2130","2130","0","318","308","548","538","-10","0","0","2015","12","26","AA","MIA","JFK","710","706","-4","173","160","1003","946","-17","0","0"
"2015","12","25","B6","SFO","FLL","2212","2209","-3","311","315","623","624","1","0","0","2015","12","26","B6","FLL","JFK","900","854","-6","161","152","1141","1126","-15","0","0"
"2015","12","25","B6","SFO","FLL","2212","2209","-3","311","315","623","624","1","0","0","2015","12","26","B6","FLL","JFK","814","814","0","160","156","1054","1050","-4","0","0"
"2015","12","26","DL","SFO","ATL","15","10","-5","280","275","755","745","-10","0","0","2015","12","26","DL","ATL","JFK","1000","1014","14","130","125","1210","1219","9","0","0"
